year,education,item,total,men person,female person
106,國中,第一級毒品,602,523,79
106,國中,第二級毒品,2836,2502,334
106,國中,第三級毒品,208,187,21
106,國中,第四級毒品,1,1,0
106,國中,其他,0,0,0
106,國中,毀棄損壞,85,75,10
106,國中,妨害公務,69,67,2
106,國中,違反著作權法,11,7,4
106,國中,違反商標法,0,0,0
106,國中,妨害電腦使用,13,13,0
106,國中,強盜搶奪總計,34,33,1
106,國中,強盜,27,26,1
106,國中,搶奪,7,7,0
106,國中,竊佔,15,11,4
106,國中,偽造有價證券,1,1,0
106,國中,妨害秩序,93,86,7
106,國中,違反藥事法,0,0,0
106,國中,違反國家總動員法,0,0,0
106,國中,違反森林法,0,0,0
106,國中,公共危險,1342,1247,95
106,國中,侵害墳墓屍體,0,0,0
106,國中,重利,10,9,1
106,國中,妨害名譽,93,66,27
106,國中,違反選罷法,0,0,0
106,國中,妨害祕密,4,3,1
106,國中,遺棄,7,2,5
106,國中,違反貪污治罪條例,0,0,0
106,國中,懲治走私條例,0,0,0
106,國中,妨害兵役,0,0,0
106,國中,偽造貨幣,1,1,0
106,國中,偽造度量衡,0,0,0
106,國中,偽證,0,0,0
106,國中,誣告,2,1,1
106,國中,湮滅證據,0,0,0
106,國中,瀆職,0,0,0
106,國中,脫逃,0,0,0
106,國中,藏匿頂替,1,1,0
106,國中,違反槍砲彈藥刀械管制條例,63,61,2
106,國中,違反就業服務法,1,0,1
106,國中,其他,298,236,62
106,高中(職),總計,21143,17421,3722
106,高中(職),竊盜總計,2300,1775,525
106,高中(職),重大竊盜,2,2,0
106,高中(職),普通竊盜,1994,1493,501
106,高中(職),汽車竊盜,71,66,5
106,高中(職),機車竊盜,233,214,19
106,高中(職),贓物,12,10,2
106,高中(職),賭博,685,521,164
106,高中(職),傷害總計,813,691,122
106,高中(職),重傷害,1,1,0
106,高中(職),一般傷害,812,690,122
106,高中(職),詐欺背信總計,1918,1422,496
106,高中(職),詐欺,1854,1383,471
106,高中(職),背信,64,39,25
106,高中(職),妨害自由,657,553,104
106,高中(職),殺人總計,42,37,5
106,高中(職),故意殺人,38,35,3
106,高中(職),過失致死,4,2,2
106,高中(職),駕駛過失,617,503,114
106,高中(職),妨害婚姻及家庭,65,38,27
106,高中(職),妨害風化,63,39,24
106,高中(職),妨害性自主罪總計,233,230,3
106,高中(職),強制性交,16,16,0
106,高中(職),共同強制性交,0,0,0
106,高中(職),對幼性交,3,3,0
106,高中(職),性交猥褻,214,211,3
106,高中(職),內亂,0,0,0
106,高中(職),恐嚇取財總計,72,63,9
106,高中(職),重大恐嚇取財,0,0,0
106,高中(職),一般恐嚇取財,72,63,9
106,高中(職),擄人勒贖,0,0,0
106,高中(職),侵占,314,215,99
106,高中(職),偽造文書印文,244,180,64
106,高中(職),違反毒品危害防制條例總計,6578,5607,971
106,高中(職),第一級毒品,904,743,161
106,高中(職),第二級毒品,5243,4480,763
106,高中(職),第三級毒品,429,382,47
106,高中(職),第四級毒品,0,0,0
106,高中(職),其他,2,2,0
106,高中(職),毀棄損壞,210,176,34
106,高中(職),妨害公務,140,122,18
106,高中(職),違反著作權法,113,89,24
106,高中(職),違反商標法,32,11,21
106,高中(職),妨害電腦使用,50,34,16
106,高中(職),強盜搶奪總計,53,43,10
106,高中(職),強盜,35,26,9
106,高中(職),搶奪,18,17,1
106,高中(職),竊佔,43,36,7
106,高中(職),偽造有價證券,14,9,5
106,高中(職),妨害秩序,233,220,13
106,高中(職),違反藥事法,12,6,6
106,高中(職),違反國家總動員法,0,0,0
106,高中(職),違反森林法,8,8,0
106,高中(職),公共危險,3676,3375,301
106,高中(職),侵害墳墓屍體,1,1,0
106,高中(職),重利,190,185,5
106,高中(職),妨害名譽,478,308,170
106,高中(職),違反選罷法,0,0,0
106,高中(職),妨害祕密,29,25,4
106,高中(職),遺棄,10,2,8
106,高中(職),違反貪污治罪條例,0,0,0
106,高中(職),懲治走私條例,0,0,0
106,高中(職),妨害兵役,0,0,0
106,高中(職),偽造貨幣,1,1,0
106,高中(職),偽造度量衡,0,0,0
106,高中(職),偽證,0,0,0
106,高中(職),誣告,23,14,9
106,高中(職),湮滅證據,0,0,0
106,高中(職),瀆職,0,0,0
106,高中(職),脫逃,4,2,2
106,高中(職),藏匿頂替,4,2,2
106,高中(職),違反槍砲彈藥刀械管制條例,155,144,11
106,高中(職),違反就業服務法,0,0,0
106,高中(職),其他,1051,724,327
106,大專,總計,2528,2035,493
106,大專,竊盜總計,233,170,63
106,大專,重大竊盜,1,1,0
106,大專,普通竊盜,215,153,62
106,大專,汽車竊盜,2,2,0
106,大專,機車竊盜,15,14,1
106,大專,贓物,2,2,0
106,大專,賭博,86,73,13
106,大專,傷害總計,136,111,25
106,大專,重傷害,0,0,0
106,大專,一般傷害,136,111,25
106,大專,詐欺背信總計,290,197,93
106,大專,詐欺,275,187,88
106,大專,背信,15,10,5
106,大專,妨害自由,109,88,21
106,大專,殺人總計,5,4,1
106,大專,故意殺人,5,4,1
106,大專,過失致死,0,0,0
106,大專,駕駛過失,121,93,28
106,大專,妨害婚姻及家庭,16,11,5
106,大專,妨害風化,12,8,4
106,大專,妨害性自主罪總計,64,64,0
106,大專,強制性交,4,4,0
106,大專,共同強制性交,0,0,0
106,大專,對幼性交,0,0,0
106,大專,性交猥褻,60,60,0
106,大專,內亂,0,0,0
106,大專,恐嚇取財總計,6,6,0
106,大專,重大恐嚇取財,0,0,0
106,大專,一般恐嚇取財,6,6,0
106,大專,擄人勒贖,0,0,0
106,大專,侵占,38,17,21
106,大專,偽造文書印文,41,25,16
106,大專,違反毒品危害防制條例總計,495,420,75
106,大專,第一級毒品,73,62,11
106,大專,第二級毒品,390,328,62
106,大專,第三級毒品,32,30,2
106,大專,第四級毒品,0,0,0
106,大專,其他,0,0,0
106,大專,毀棄損壞,29,22,7
106,大專,妨害公務,23,20,3
106,大專,違反著作權法,27,24,3
106,大專,違反商標法,6,3,3
106,大專,妨害電腦使用,16,9,7
106,大專,強盜搶奪總計,3,3,0
106,大專,強盜,1,1,0
106,大專,搶奪,2,2,0
106,大專,竊佔,2,2,0
106,大專,偽造有價證券,0,0,0
106,大專,妨害秩序,22,20,2
106,大專,違反藥事法,2,1,1
106,大專,違反國家總動員法,0,0,0
106,大專,違反森林法,0,0,0
106,大專,公共危險,361,326,35
106,大專,侵害墳墓屍體,0,0,0
106,大專,重利,9,6,3
106,大專,妨害名譽,116,88,28
106,大專,違反選罷法,0,0,0
106,大專,妨害祕密,12,10,2
106,大專,遺棄,1,0,1
106,大專,違反貪污治罪條例,0,0,0
106,大專,懲治走私條例,0,0,0
106,大專,妨害兵役,0,0,0
106,大專,偽造貨幣,0,0,0
106,大專,偽造度量衡,0,0,0
106,大專,偽證,0,0,0
106,大專,誣告,4,3,1
106,大專,湮滅證據,1,1,0
106,大專,瀆職,0,0,0
106,大專,脫逃,0,0,0
106,大專,藏匿頂替,0,0,0
106,大專,違反槍砲彈藥刀械管制條例,9,8,1
106,大專,違反就業服務法,0,0,0
106,大專,其他,231,200,31
106,研究所,總計,71,64,7
106,研究所,竊盜總計,5,4,1
106,研究所,重大竊盜,0,0,0
106,研究所,普通竊盜,5,4,1
106,研究所,汽車竊盜,0,0,0
106,研究所,機車竊盜,0,0,0
106,研究所,贓物,0,0,0
106,研究所,賭博,1,1,0
106,研究所,傷害總計,2,2,0
106,研究所,重傷害,0,0,0
106,研究所,一般傷害,2,2,0
106,研究所,詐欺背信總計,6,5,1
106,研究所,詐欺,6,5,1
106,研究所,背信,0,0,0
106,研究所,妨害自由,2,2,0
106,研究所,殺人總計,0,0,0
106,研究所,故意殺人,0,0,0
106,研究所,過失致死,0,0,0
106,研究所,駕駛過失,10,7,3
106,研究所,妨害婚姻及家庭,3,3,0
106,研究所,妨害風化,0,0,0
106,研究所,妨害性自主罪總計,3,3,0
106,研究所,強制性交,0,0,0
106,研究所,共同強制性交,0,0,0
106,研究所,對幼性交,0,0,0
106,研究所,性交猥褻,3,3,0
106,研究所,內亂,0,0,0
106,研究所,恐嚇取財總計,0,0,0
106,研究所,重大恐嚇取財,0,0,0
106,研究所,一般恐嚇取財,0,0,0
106,研究所,擄人勒贖,0,0,0
106,研究所,侵占,3,3,0
106,研究所,偽造文書印文,0,0,0
106,研究所,違反毒品危害防制條例總計,3,3,0
106,研究所,第一級毒品,0,0,0
106,研究所,第二級毒品,2,2,0
106,研究所,第三級毒品,1,1,0
106,研究所,第四級毒品,0,0,0
106,研究所,其他,0,0,0
106,研究所,毀棄損壞,0,0,0
106,研究所,妨害公務,1,1,0
106,研究所,違反著作權法,0,0,0
106,研究所,違反商標法,0,0,0
106,研究所,妨害電腦使用,2,2,0
106,研究所,強盜搶奪總計,0,0,0
106,研究所,強盜,0,0,0
106,研究所,搶奪,0,0,0
106,研究所,竊佔,1,1,0
106,研究所,偽造有價證券,0,0,0
106,研究所,妨害秩序,0,0,0
106,研究所,違反藥事法,0,0,0
106,研究所,違反國家總動員法,0,0,0
106,研究所,違反森林法,0,0,0
106,研究所,公共危險,9,9,0
106,研究所,侵害墳墓屍體,0,0,0
106,研究所,重利,0,0,0
106,研究所,妨害名譽,6,5,1
106,研究所,違反選罷法,0,0,0
106,研究所,妨害祕密,5,4,1
106,研究所,遺棄,1,1,0
106,研究所,違反貪污治罪條例,0,0,0
106,研究所,懲治走私條例,0,0,0
106,研究所,妨害兵役,0,0,0
106,研究所,偽造貨幣,0,0,0
106,研究所,偽造度量衡,0,0,0
106,研究所,偽證,0,0,0
106,研究所,誣告,0,0,0
106,研究所,湮滅證據,0,0,0
106,研究所,瀆職,0,0,0
106,研究所,脫逃,0,0,0
106,研究所,藏匿頂替,0,0,0
106,研究所,違反槍砲彈藥刀械管制條例,0,0,0
106,研究所,違反就業服務法,0,0,0
106,研究所,其他,8,8,0
106,其他(含不詳),總計,4210,3435,775
106,其他(含不詳),竊盜總計,471,382,89
106,其他(含不詳),重大竊盜,0,0,0
106,其他(含不詳),普通竊盜,388,305,83
106,其他(含不詳),汽車竊盜,13,13,0
106,其他(含不詳),機車竊盜,70,64,6
106,其他(含不詳),贓物,4,4,0
106,其他(含不詳),賭博,194,150,44
106,其他(含不詳),傷害總計,223,186,37
106,其他(含不詳),重傷害,0,0,0
106,其他(含不詳),一般傷害,223,186,37
106,其他(含不詳),詐欺背信總計,231,184,47
106,其他(含不詳),詐欺,229,182,47
106,其他(含不詳),背信,2,2,0
106,其他(含不詳),妨害自由,114,90,24
106,其他(含不詳),殺人總計,3,3,0
106,其他(含不詳),故意殺人,3,3,0
106,其他(含不詳),過失致死,0,0,0
106,其他(含不詳),駕駛過失,140,115,25
106,其他(含不詳),妨害婚姻及家庭,7,4,3
106,其他(含不詳),妨害風化,21,15,6
106,其他(含不詳),妨害性自主罪總計,46,45,1
106,其他(含不詳),強制性交,2,2,0
106,其他(含不詳),共同強制性交,0,0,0
106,其他(含不詳),對幼性交,0,0,0
106,其他(含不詳),性交猥褻,44,43,1
106,其他(含不詳),內亂,0,0,0
106,其他(含不詳),恐嚇取財總計,14,14,0
106,其他(含不詳),重大恐嚇取財,0,0,0
106,其他(含不詳),一般恐嚇取財,14,14,0
106,其他(含不詳),擄人勒贖,0,0,0
106,其他(含不詳),侵占,47,31,16
106,其他(含不詳),偽造文書印文,29,19,10
106,其他(含不詳),違反毒品危害防制條例總計,1376,1145,231
106,其他(含不詳),第一級毒品,257,214,43
106,其他(含不詳),第二級毒品,1095,907,188
